content_id,topic_cluster,predicted_watch_time,completion_rate_baseline,thumbnail_appeal,creator_authority,position_in_belief_space,emotional_valence,engagement_potential,quality_signal,novelty,birth_timestep
youtube_000413,1,0.6060129948955331,0.5,0.8734263647835656,0.3529982681319635,1.303922275009953,0.7445773406495787,0.7397196798395493,0.6596283347287468,1.0,0
youtube_000414,11,0.5118571309098853,0.5,0.5578795354253115,0.5351779849652037,5.656442545088713,0.5174102323179843,0.5348683331675984,0.1420581782955876,1.0,0
youtube_000415,12,0.3917441175036801,0.5,0.4202197596872805,0.4680973916513339,4.383860703695799,0.3432037770039526,0.40598193859548026,0.3735847403854513,1.0,0
youtube_000416,6,0.4989750170697856,0.5,0.2443241244472187,0.3596397637470271,5.5925298584471275,0.720240403339803,0.37164957075850213,0.7353464265760609,1.0,0
youtube_000417,9,0.5445759142890146,0.5,0.8863936861362091,0.31547508985107897,4.534882480950788,0.2444209445990423,0.7154848002126118,0.8066162938851646,1.0,0
youtube_000418,14,0.5279209174994126,0.5,0.5074171840045004,0.49173234378997366,4.671610607318936,0.6730163065949397,0.5176690507519566,0.501195664608184,1.0,0
youtube_000419,11,0.4803025912248448,0.5,0.33748740735498245,0.36991915692952326,0.0,0.7286660124665713,0.40889499928991363,0.4223334605934005,1.0,0
youtube_000420,6,0.4143654978021681,0.5,0.31760454452921333,0.844902398043679,2.816223077258024,0.8282695169388281,0.3659850211656907,0.5232982862395299,1.0,0
youtube_000421,13,0.3497211078919513,0.5,0.2662280062375453,0.39492345810368035,6.015015253113638,0.22515310753968587,0.3079745570647483,0.9103992245354426,1.0,0
youtube_000422,0,0.5031427539225716,0.5,0.4075302134020008,0.5668358145533522,2.167780785165836,0.24905603928931652,0.4553364836622862,0.44631114531592336,1.0,0
youtube_000423,3,0.4598358579337527,0.5,0.47148803959960406,0.48180719794813975,3.037279650433841,0.623487161381041,0.4656619487666784,0.5006912388545972,1.0,0
youtube_000424,4,0.42014515302803546,0.5,0.46521165052020724,0.4421809389891672,4.1261608327298775,0.8783023819299384,0.4426784017741213,0.2894210469683067,1.0,0
youtube_000425,5,0.605627097994771,0.5,0.5761269511679143,0.6798631277785603,4.310387614356273,0.31531342544338603,0.5908770245813426,0.3644645403846374,1.0,0
youtube_000426,10,0.46472555374135305,0.5,0.3913633495705437,0.6160379228161187,6.4322310470282895,0.763974158745214,0.4280444516559484,0.588121325638519,1.0,0
youtube_000427,11,0.6359290246061541,0.5,0.8194735235411413,0.6121924940094605,5.459062961260071,0.5817991897168843,0.7277012740736477,0.6786223848610293,1.0,0
youtube_000428,0,0.5365116406337335,0.5,0.7546428611193755,0.6099799637838119,3.6774767137658224,0.33046412886860116,0.6455772508765545,0.5604786194745298,1.0,0
youtube_000429,3,0.3754515539847396,0.5,0.3194085581599108,0.17712499578726748,1.5716010239271991,0.33123731015339264,0.34743005607232524,0.666136065295443,1.0,0
youtube_000430,12,0.4951722966206931,0.5,0.7942579372532093,0.588136005095005,10.0,0.27133051239595196,0.6447151169369512,0.29989858782982215,1.0,0
youtube_000431,7,0.3910417998418686,0.5,0.24041522026533824,0.4505179260651703,5.075591502655391,0.5376218875929049,0.3157285100536034,0.28007666485460736,1.0,0
youtube_000432,4,0.3815527430066111,0.5,0.40505262007102333,0.39741962753879434,6.827401137045472,0.8536142614418178,0.3933026815388172,0.6588821819079083,1.0,0
youtube_000433,6,0.664335108873664,0.5,0.7210490263996315,1.0,0.2326078495023971,0.6217429724209986,0.6926920676366477,0.40476811357635195,1.0,0
youtube_000434,9,0.45535495698690753,0.5,0.5289752406808932,0.20527203064474536,4.256893269743069,0.10495013613644166,0.49216509883390036,0.26509578579050586,1.0,0
youtube_000435,8,0.4889042270763363,0.5,0.7124181964970293,0.48188784741278384,4.180941944505233,0.6989258523597139,0.6006612117866827,0.5405674764534146,1.0,0
youtube_000436,12,0.4450514858796539,0.5,0.10268743878642969,0.4657445708928771,4.071092724714406,0.19818611623478946,0.27386946233304177,0.5171702197652525,1.0,0
youtube_000437,14,0.5679792029280224,0.5,0.5271568075423009,0.48362487241741303,6.556510424330125,0.7212474276287965,0.5475680052351617,0.46203007473110724,1.0,0
youtube_000438,12,0.6306752631257889,0.5,0.6044489099699424,0.29719890473104693,4.470237968948123,0.24151333349190718,0.6175620865478657,0.8174016225408982,1.0,0
youtube_000439,1,0.5102429912813731,0.5,0.7048395495709109,0.5450041886623461,4.141058820884316,0.8840417119058384,0.607541270426142,0.8749313894752284,1.0,0
youtube_000440,6,0.4577526713617824,0.5,0.6604043039320534,0.2752501157830105,4.97319917779423,0.6062987201921257,0.5590784876469179,0.6919562099404748,1.0,0
youtube_000441,7,0.5068087319404041,0.5,0.3738700912964179,0.5567056871424565,5.050588412617015,0.41568868773989487,0.440339411618411,0.585899012916049,1.0,0
youtube_000442,9,0.48662468229217054,0.5,0.2500991155646257,0.5313250691343151,2.578693131542217,0.3104608288467923,0.3683618989283981,0.7760191150263973,1.0,0
youtube_000443,14,0.4971394648834727,0.5,0.5904634454090488,0.4511657335636549,6.980032190687539,0.821576500164673,0.5438014551462608,0.5315570377312318,1.0,0
youtube_000444,6,0.5910525381475354,0.5,0.5129140863038866,0.48546750949201706,3.843501188128564,0.7840404633701632,0.551983312225711,0.46124855899931694,1.0,0
youtube_000445,5,0.585354785355091,0.5,0.6033126366431867,0.8168266494395832,4.793602184882412,0.7065290689615578,0.5943337109991389,0.38327693893157333,1.0,0
youtube_000446,13,0.3974760002952976,0.5,0.21834179087367725,0.6156282388910774,7.993652832674012,0.2157090448476177,0.3079088955844874,0.3435527101150613,1.0,0
youtube_000447,11,0.5479727329658842,0.5,0.51338990207241,0.5346003382460035,10.0,0.7741495978284278,0.5306813175191472,0.6856044101423212,1.0,0
youtube_000448,6,0.44385979377775875,0.5,0.6455610419592501,0.584910401478858,5.936221797437472,0.7242048559316583,0.5447104178685045,0.19962785587487342,1.0,0
youtube_000449,13,0.5258339609199087,0.5,0.6930885675564342,0.508043339170232,1.5168072575207172,0.4451823873298383,0.6094612642381715,0.3811420713016327,1.0,0
youtube_000450,4,0.3736086349026824,0.5,0.298702581100271,0.6104323664947362,4.426551160548142,0.8566939654856743,0.3361556080014767,0.42925928703306343,1.0,0
youtube_000451,3,0.4501296493587381,0.5,0.46358541146973226,0.3788224398196284,8.431182292163598,0.43543140565181676,0.45685753041423516,0.21852191577075042,1.0,0
youtube_000452,0,0.4995459186439797,0.5,0.6924766193856583,0.9421372646446172,4.539014760334156,0.1298245665475048,0.5960112690148189,0.42171921742335683,1.0,0
youtube_000453,1,0.5103323510004634,0.5,0.39109116086834433,0.5375761048968207,6.665857783239582,0.6694466038177141,0.4507117559344038,0.518749508153318,1.0,0
youtube_000454,12,0.6934869823415616,0.5,0.9255963379474128,1.0,6.6370401988241365,0.2794037456736226,0.8095416601444871,0.7054529962349602,1.0,0
youtube_000455,1,0.36294576938892503,0.5,0.25633030733212403,0.9433556068994792,3.592304180326235,0.7809936669090262,0.3096380383605245,0.398795115911784,1.0,0
youtube_000456,11,0.44973855492325027,0.5,0.38760053778757636,0.39923985122435574,8.78542965442561,0.6781924006545432,0.4186695463554133,0.5201380280024055,1.0,0
youtube_000457,1,0.5824114211732343,0.5,0.7089450348876747,0.5479041244450837,5.857959298877184,0.7011603604073765,0.6456782280304545,0.2011528523369306,1.0,0
youtube_000458,3,0.4707023412056107,0.5,0.6393741906714103,0.5731147843766009,4.946931736066262,0.17540535075356406,0.5550382659385105,0.25670229075473616,1.0,0
youtube_000459,5,0.4731416190578089,0.5,0.503304290824076,0.6867512841595496,4.672692505051823,0.3886954389144567,0.4882229549409425,0.11927914539879558,1.0,0
youtube_000460,3,0.4881189792943388,0.5,0.6634136589616515,0.5262515013934982,2.655858639681254,0.08919324221162295,0.5757663191279951,0.6957766027379189,1.0,0
youtube_000461,1,0.5185996292636736,0.5,0.5206056499557297,0.7413801829978158,3.4210723752269234,0.7553874404747962,0.5196026396097017,0.4344277103626791,1.0,0
youtube_000462,14,0.5518369178806706,0.5,0.4047560672912685,0.14817470113029296,2.954121880984533,0.7371068271119977,0.4782964925859695,0.5441917495963009,1.0,0
youtube_000463,6,0.5630979496989943,0.5,0.7350969391065975,0.3780039924636003,9.547967315070201,0.7293549507249062,0.6490974444027959,0.6046995174878846,1.0,0
youtube_000464,6,0.4670847197647857,0.5,0.27624661271669587,0.46182083463709306,7.074021180513958,0.6964551829707627,0.3716656662407408,0.6616947067039469,1.0,0
youtube_000465,11,0.653970416462365,0.5,0.8663515153382432,0.36667177249943955,2.9809862021770925,0.8878374627495242,0.7601609659003041,0.9010705261506979,1.0,0
youtube_000466,13,0.4752507079429493,0.5,0.09039955467414887,0.1536089010691326,8.686593068516022,0.41507353250027756,0.2828251313085491,0.49173410102388615,1.0,0
youtube_000467,4,0.49674706400876545,0.5,0.4038864056264042,0.6767723752333381,7.729965702099657,0.9318758647130804,0.45031673481758483,0.35769197177099654,1.0,0
youtube_000468,6,0.4705910032973797,0.5,0.6119418982845111,0.2786048565752587,3.7146392539923103,0.720194792819863,0.5412664507909454,0.6396692450115025,1.0,0
youtube_000469,7,0.4018133540843401,0.5,0.49911077898164136,0.3651368319340057,6.062234365613635,0.3791515896858688,0.4504620665329907,0.9725790933127567,1.0,0
youtube_000470,3,0.5285038308816207,0.5,0.8357156403264513,0.6509706571993412,3.636712551569791,0.2678212852619412,0.682109735604036,0.3921647946290991,1.0,0
youtube_000471,1,0.5341566557174142,0.5,0.8640718801646597,0.7448755036733419,7.050230665841557,0.8019182217506288,0.6991142679410369,0.3410041262225676,1.0,0
youtube_000472,13,0.590943305801837,0.5,0.787807287189348,0.386894194483223,5.984413973139235,0.5481755802221785,0.6893752964955925,0.0,1.0,0
youtube_000473,10,0.5734970238021917,0.5,0.785482180613388,0.2926533062302915,4.152948698482205,0.8128775197114847,0.6794896022077899,0.08657852743279715,1.0,0
youtube_000474,10,0.4148213208256326,0.5,0.13967519449726828,0.33734488795274054,2.5247844514269513,0.6614602611350271,0.27724825766145045,0.783875653290281,1.0,0
youtube_000475,4,0.33910244138321866,0.5,0.24520401037179781,0.7229378096425866,4.8704464642352505,0.9270152173268595,0.29215322587750825,0.4652954136133321,1.0,0
youtube_000476,9,0.5857621965527985,0.5,0.5723127702083085,0.7342604399491082,5.983009186537975,0.3565097884557291,0.5790374833805535,0.2724463683355513,1.0,0
youtube_000477,2,0.39947385484975856,0.5,0.4256276816933092,0.5673009958921311,7.600690999779709,0.6350935846192928,0.4125507682715339,0.5006079522487084,1.0,0
youtube_000478,1,0.5940947283029887,0.5,0.6913231105688484,0.549404829625022,6.258108766399418,0.564562178163743,0.6427089194359186,1.0,1.0,0
youtube_000479,14,0.5810540159759513,0.5,0.641586214211857,0.2362593180140461,6.85273699505614,0.8985083613923127,0.6113201150939042,0.5008381142845147,1.0,0
youtube_000480,3,0.5615997313127348,0.5,0.6600462151468007,0.5930169612704931,3.4965631775055215,0.3218988563914318,0.6108229732297678,0.8829393159409761,1.0,0
youtube_000481,11,0.38944466580462095,0.5,0.34825057463593345,0.657143994396193,1.043733645610038,0.6353986693437057,0.3688476202202772,0.31261402998631765,1.0,0
youtube_000482,4,0.42560249789854954,0.5,0.17672230817975193,0.5330892907913687,1.6155384670495554,0.9859653586323094,0.30116240303915076,0.7920588245907008,1.0,0
youtube_000483,9,0.4701411663228424,0.5,0.11725823255661945,0.540375041273488,4.416800389309943,0.008528134507216317,0.29369969943973095,0.38778508204531414,1.0,0
youtube_000484,9,0.5586893320251063,0.5,0.49217795133502057,0.293651656852819,3.4539472188042204,0.2649080968628029,0.5254336416800635,0.3460744462318193,1.0,0
youtube_000485,10,0.36758943814291906,0.5,0.3053436360517693,0.7336898045571362,4.753817738627409,0.7563888692143711,0.3364665370973442,0.31208648853736215,1.0,0
youtube_000486,14,0.38733057395977477,0.5,0.23705065903100397,0.22815807144318045,6.467697047988956,0.9231731422557579,0.3121906164953894,0.43521217672442897,1.0,0
youtube_000487,6,0.5186875811445014,0.5,0.3690505740027749,0.4966816339782412,6.2551349032612915,0.7055765247123543,0.44386907757363814,0.695179750698493,1.0,0
youtube_000488,12,0.42544067903775484,0.5,0.45360141878227284,0.5915064171340336,0.30943675042216334,0.24395040923680855,0.43952104891001387,0.40366012709719745,1.0,0
youtube_000489,4,0.6637782064415932,0.5,0.9026514185558114,0.728200340078204,10.0,0.9799864286522575,0.7832148124987024,0.7139313334505452,1.0,0
youtube_000490,14,0.6229149627180686,0.5,0.6308189354560835,0.7107313486644107,5.782668676393869,0.4490317406146027,0.626866949087076,0.35652758157633546,1.0,0
youtube_000491,7,0.5363337957152936,0.5,0.7649047647412047,0.7278391328662328,5.5788692422638615,0.3758127738682664,0.6506192802282491,0.48358722094125955,1.0,0
youtube_000492,12,0.4205784150317695,0.5,0.5058020767033581,0.43957510017822465,4.70317368721936,0.1961139847870657,0.4631902458675638,0.3938489054562077,1.0,0
youtube_000493,12,0.5772721729016215,0.5,0.7840983390891438,0.9647853886028988,4.440333065220114,0.292216457501351,0.6806852559953827,0.8623853621357248,1.0,0
youtube_000494,9,0.5639047938683952,0.5,0.8374387357688251,0.7175635420123769,7.200544362883775,0.22260347016359094,0.7006717648186102,0.6035053182401109,1.0,0
youtube_000495,14,0.5172328546843001,0.5,0.5514499198294871,0.42943371291453786,3.0528740455679344,0.8533290820770504,0.5343413872568936,0.5568429343484587,1.0,0
youtube_000496,10,0.420474454390654,0.5,0.3664132232546479,0.44232387521333016,5.613421794805553,1.0,0.393443838822651,0.44422615788934233,1.0,0
youtube_000497,9,0.5360672996374929,0.5,0.617679040510882,0.652084133273744,8.032008515478786,0.037938395949290715,0.5768731700741874,0.38342245708742334,1.0,0
youtube_000498,3,0.5216584413836665,0.5,0.800312752124799,0.4065150611049785,5.37978692080133,0.3478665572672867,0.6609855967542327,0.29868185206781994,1.0,0
youtube_000499,5,0.37016218798478695,0.5,0.28538619156391865,0.24451253235974602,6.026488543885225,0.7316249907336883,0.3277741897743528,0.7643975583697777,1.0,0
youtube_000500,0,0.4440714745340992,0.5,0.3904014461141969,0.5165124740164195,2.190653082926018,0.21606538020808924,0.4172364603241481,0.17709751180811883,1.0,0
youtube_000501,10,0.4662958517123657,0.5,0.6612023430081617,0.045528110518037845,6.6531279623649775,0.7450841842409857,0.5637490973602637,0.42753514847168894,1.0,0
youtube_000502,9,0.6564949436765151,0.5,0.6989939034601034,0.5716688003936612,5.738715646811701,0.2797982989701525,0.6777444235683092,0.6765107064197055,1.0,0
youtube_000503,10,0.5339716553571636,0.5,0.7314881746940407,0.6275927403686551,4.799483088818352,0.9207442695568206,0.6327299150256022,0.16493256440168924,1.0,0
youtube_000504,9,0.5057150779149358,0.5,0.7190812782900823,0.44679673684933885,6.443692191337782,0.3303965143869296,0.612398178102509,0.5356544275260303,1.0,0
youtube_000505,3,0.6263424767317124,0.5,0.7856161760389387,0.7299936871098471,2.7130754144070255,0.25126579710780755,0.7059793263853256,0.3258790827474689,1.0,0
youtube_000506,14,0.5411035624469575,0.5,0.6896489297994126,0.6704078832039735,8.602455448198864,0.6478111587028234,0.6153762461231851,0.5053283611349474,1.0,0
youtube_000507,6,0.6374365465693482,0.5,0.6528594120222649,0.2962145946863707,10.0,0.8343661701055047,0.6451479792958066,0.46628957649799063,1.0,0
youtube_000508,10,0.5440313064222932,0.5,0.944800374187733,0.5088484148799024,3.7978212800583337,0.7283355768909487,0.7444158403050132,0.04902238507926293,1.0,0
youtube_000509,2,0.5126153984144126,0.5,0.5559747376557873,0.3961245708034407,7.351565241146515,0.3866085662278015,0.5342950680351,0.6275967409817319,1.0,0
youtube_000510,8,0.3644702683047893,0.5,0.22519662871283633,0.43538097342436444,4.712365650912902,0.6318902403591456,0.2948334485088128,0.30243776013332746,1.0,0
youtube_000511,6,0.5334097275388564,0.5,0.4759167279847732,0.7292601798573324,2.5389787006230122,0.6072937978024586,0.5046632277618148,0.39025987802538653,1.0,0
youtube_000512,13,0.46610027603943677,0.5,0.3566225055070584,0.6250832057160477,7.594391367171591,0.4966893946775801,0.41136139077324757,0.510137896465974,1.0,0
youtube_000513,11,0.38084224024165036,0.5,0.2774116837199154,0.3564903058624618,4.4322150827595275,0.5300262389266318,0.3291269619807829,0.5751410611114861,1.0,0
youtube_000514,14,0.5121548356356243,0.5,0.5237956238796814,0.5448368478078662,6.2236245525091105,0.926745774153104,0.5179752297576528,0.5894765580994369,1.0,0
youtube_000515,4,0.5710551872956534,0.5,0.5511228806217288,0.34885983138067916,8.82084891883429,1.0,0.5610890339586911,0.6581731735801372,1.0,0
youtube_000516,9,0.4615064200937451,0.5,0.05517446596460832,0.40305028073936894,6.0555807935183505,0.27851248812609486,0.2583404430291767,0.006473506386779071,1.0,0
youtube_000517,9,0.3153036336588457,0.5,0.06651372190564851,0.8078363618043434,5.41761337169055,0.0,0.1909086777822471,0.5965543087106254,1.0,0
youtube_000518,3,0.4371018986503062,0.5,0.5874654299424985,1.0,3.0800333988114956,0.15222293176745533,0.5122836642964024,0.5021940562448781,1.0,0
youtube_000519,4,0.4151152139945522,0.5,0.17318085055623492,0.8558037460323702,3.0866871254208137,0.7673739119537389,0.29414803227539355,0.38932220029982056,1.0,0
youtube_000520,10,0.4576742577040076,0.5,0.4866614705371936,0.5554781579849567,4.727485468452678,1.0,0.47216786412060063,0.5525181637961732,1.0,0
youtube_000521,2,0.5244195515914285,0.5,0.4181427169394383,0.5367916761528542,4.241970843407841,0.54825063105028,0.4712811342654334,0.6841099480846514,1.0,0
youtube_000522,6,0.49683525096581976,0.5,0.3106531520101092,0.7038784758418808,6.360306184551915,0.5836787163543282,0.40374420148796447,0.3246913155640955,1.0,0
youtube_000523,11,0.4561621200405381,0.5,0.5610619527358629,0.5203034340107657,2.8221416786523426,0.6952259188721486,0.5086120363882005,0.7803975819682811,1.0,0
youtube_000524,12,0.5499066901213858,0.5,0.7015322898509805,0.2148284248398316,3.4494884092010203,0.1785658954441512,0.6257194899861831,0.729265025132634,1.0,0
youtube_000525,8,0.4969317197996198,0.5,0.8073104547328446,0.8637893305237412,4.6967429296642145,0.8033431232480193,0.6521210872662322,0.574027418678342,1.0,0
youtube_000526,10,0.5770858005730097,0.5,0.6065924931000124,0.2624490041878056,5.192660816858633,0.7254571869720239,0.5918391468365111,0.255379712769814,1.0,0
youtube_000527,12,0.4723781779333039,0.5,0.3766207259547994,0.7415669361936763,5.116776057143296,0.6702389482552473,0.42449945194405164,0.9309963910828367,1.0,0
youtube_000528,3,0.6735025558203732,0.5,0.7589700699955568,0.6519607777113199,4.609136879051068,0.1841951820315452,0.716236312907965,0.5568846345782047,1.0,0
youtube_000529,10,0.5269975285067549,0.5,0.6979148866357011,0.8719612068960738,3.4311052296651576,1.0,0.612456207571228,0.5296642261195718,1.0,0
youtube_000530,11,0.5367409914492025,0.5,0.5178537808043859,0.6725045224431234,6.15890194215763,0.5358096432679117,0.5272973861267942,0.5227229184828591,1.0,0
youtube_000531,12,0.5154095204704428,0.5,0.5028782434439226,0.3824311127075528,7.365275024023266,0.37924202467884405,0.5091438819571827,0.6105125375516216,1.0,0
youtube_000532,9,0.618607279784702,0.5,0.8587736492784704,0.7170670624363756,5.620530175040914,0.3115224295015385,0.7386904645315862,0.6853875678834498,1.0,0
youtube_000533,2,0.4078299624614548,0.5,0.2432436331495357,0.42732963073185487,3.8398336728612525,0.6335625222379768,0.32553679780549527,0.4949726753222131,1.0,0
youtube_000534,0,0.43745321839004503,0.5,0.37620635981660494,0.30450445392612324,1.1687436491756196,0.29446503712985017,0.406829789103325,0.25144526510167564,1.0,0
youtube_000535,9,0.4944180567261285,0.5,0.6613815118221437,0.13369959220831273,8.320208332524809,0.3548595336093804,0.577899784274136,0.7069861562041303,1.0,0
youtube_000536,4,0.599831904687618,0.5,0.7052756083209827,0.4752682708206276,4.650444242243992,0.8934824164504277,0.6525537565043004,0.3369377105147685,1.0,0
youtube_000537,5,0.5523639171487865,0.5,0.5387378812494164,0.1622749240714937,7.6440124964455425,0.446581971590494,0.5455508991991014,0.29904623128224034,1.0,0
youtube_000538,6,0.5694955543746107,0.5,0.6203665224047965,0.7873127273712437,8.283780347628957,0.595498588674429,0.5949310383897036,0.48726158639470935,1.0,0
youtube_000539,11,0.5548669460017674,0.5,0.36428979791979554,0.1858171381358628,6.607356383110034,0.6527405632306136,0.4595783719607815,0.40883963299699727,1.0,0
youtube_000540,5,0.3788287420280425,0.5,0.21223649058061658,0.42398667542142043,6.909451023496404,0.44595969679121544,0.29553261630432953,0.5760035484467096,1.0,0
youtube_000541,8,0.5145560562774023,0.5,0.7744369007099472,0.4325397590799215,6.7503330816600515,0.7825659154383808,0.6444964784936748,0.614022607814575,1.0,0
youtube_000542,7,0.3119858196070069,0.5,0.16718691108929387,0.5343418592516062,4.557712788873704,0.32400851145486154,0.23958636534815037,0.4059862540159546,1.0,0
youtube_000543,0,0.3269661288730769,0.5,0.16789900763330212,0.3265395821675886,2.703295397849098,0.1156982889120868,0.24743256825318952,0.5242551936617686,1.0,0
youtube_000544,10,0.5666505251275717,0.5,0.8788301062230284,0.7269529966487236,6.596024360829813,0.6979746222131626,0.7227403156753001,0.40293466449349735,1.0,0
youtube_000545,8,0.38329203315623,0.5,0.40437706120276995,0.5326184660342581,1.9407157112729796,0.9061105543095784,0.39383454717949995,0.653364032123681,1.0,0
youtube_000546,3,0.6209831743213641,0.5,0.6074360416718425,0.4964638151717012,4.214483318658681,0.024259902155670865,0.6142096079966033,0.5980506865866289,1.0,0
youtube_000547,11,0.40793634379510935,0.5,0.30967755719063533,0.36994391370138613,3.7208136640494955,0.8162735259041272,0.35880695049287237,0.6434968737839881,1.0,0
youtube_000548,1,0.7007751185392022,0.5,0.8820937300708411,0.6099329377454523,6.1460925764603225,0.7228931488195998,0.7914344243050216,0.44316314399969753,1.0,0
youtube_000549,3,0.5461331945414813,0.5,0.736358549704736,0.7794577819908023,5.465604881656353,0.49464666470298746,0.6412458721231087,0.5516654916654615,1.0,0
youtube_000550,3,0.4232072907478923,0.5,0.21732756404202544,1.0,3.71671821670199,0.4414559146941758,0.3202674273949589,0.6020105813559136,1.0,0
youtube_000551,9,0.5848158267974153,0.5,0.7195899140563748,0.31177591171191416,4.157010570713115,0.21219675723234133,0.6522028704268951,0.6497717226557249,1.0,0
youtube_000552,14,0.4258932755972152,0.5,0.3205076232581136,0.4727012887600729,8.91655464386022,0.7172696268335006,0.3732004494276644,0.6325694559969108,1.0,0
youtube_000553,12,0.42575239214712585,0.5,0.34747402302699304,0.11858469868340527,3.4308254989213083,0.5389002761142291,0.3866132075870594,0.47543603854032873,1.0,0
youtube_000554,2,0.526467838976849,0.5,0.479514448978044,0.635967009577833,4.633367320638249,0.7693388839272801,0.5029911439774465,0.27005902674713184,1.0,0
youtube_000555,0,0.6394315394355277,0.5,0.6974218268294591,0.2269490262279028,6.158005179490528,0.40154576563435984,0.6684266831324934,0.6003277444997732,1.0,0
youtube_000556,11,0.5721230991565135,0.5,0.5751799076377475,0.5550891265830724,5.1408242480190065,0.8099326341827771,0.5736515033971306,0.5904055634932873,1.0,0
youtube_000557,8,0.458636288215701,0.5,0.40159002843141633,0.7469761373785837,6.218100933723401,0.6757950739878196,0.4301131583235587,0.28002779242565745,1.0,0
youtube_000558,5,0.5626287629376655,0.5,0.5185396866816314,0.4176072921272473,7.197311015561032,0.49196593151569534,0.5405842248096484,0.6693387114843999,1.0,0
youtube_000559,13,0.5799445330879641,0.5,0.6779592913576242,0.313572632283036,7.878567191826331,0.2251435270719217,0.6289519122227942,0.5312404125012375,1.0,0
youtube_000560,2,0.3667995429829544,0.5,0.04848140145439249,0.763622115938164,5.090231570264157,0.48296322891844823,0.20764047221867346,0.4742209679233257,1.0,0
youtube_000561,1,0.5450493095745763,0.5,0.39359235616667887,0.6421383785297202,5.810561330358627,0.8096301621505426,0.4693208328706276,0.5426931019455244,1.0,0
youtube_000562,7,0.5178895453529899,0.5,0.5565154663829502,0.2740425633873442,5.420277115704568,0.26520345859335115,0.5372025058679701,0.6862145730522548,1.0,0
youtube_000563,4,0.4028172369039783,0.5,0.2165722951333325,0.527946036013066,3.2095099060201906,0.8234483061351539,0.3096947660186554,0.81170353185955,1.0,0
youtube_000564,3,0.5076299865109697,0.5,0.4140261048807252,0.32925810244885356,5.390041761938978,0.23430583985139514,0.46082804569584745,0.489275147966266,1.0,0
youtube_000565,9,0.47455070841956143,0.5,0.45947658976202255,0.7121133746761344,1.7052579820514562,0.10094749583882778,0.467013649090792,0.4539236762562435,1.0,0
youtube_000566,4,0.5171750466303101,0.5,0.6993425534686363,0.5245903933638729,5.749874729340757,1.0,0.6082588000494732,0.6215568162489781,1.0,0
youtube_000567,8,0.4581075650429349,0.5,0.350331016478703,0.8055382848687977,0.7358592925052507,0.824996886004399,0.404219290760819,0.23199131595341804,1.0,0
youtube_000568,8,0.5319320018235618,0.5,0.3144682965976519,0.3136885723356016,3.021173217048192,0.6332344735896525,0.4232001492106069,0.6724646337188713,1.0,0
youtube_000569,11,0.5582559879088214,0.5,0.6929998297123673,0.545418636762073,6.7107624004908955,0.6944661942315467,0.6256279088105943,0.2290468265467785,1.0,0
youtube_000570,14,0.5828822157565047,0.5,0.44971656495142837,0.4975501796620473,5.9303567452836035,0.9266823699230758,0.5162993903539665,0.22512811033493257,1.0,0
youtube_000571,9,0.5410351302642548,0.5,0.4233686054001794,0.5509394213067597,4.96565233249565,0.3665320472770476,0.4822018678322171,0.8106590902630944,1.0,0
youtube_000572,4,0.5647790135957349,0.5,0.7257450972737652,0.38673470101038865,4.099013554209826,0.7811515712271381,0.6452620554347501,0.08345907573825184,1.0,0
youtube_000573,8,0.35316733972505604,0.5,0.11888893293520102,0.04980013138908096,3.271063263296231,0.7469328037722107,0.23602813633012854,0.7614470328494598,1.0,0
youtube_000574,7,0.6321691182473609,0.5,0.8435061541455223,0.6358145969062843,3.8575587721092637,0.2000155011648406,0.7378376361964416,0.8119449468703189,1.0,0
youtube_000575,6,0.49850319577229024,0.5,0.19186487374028788,0.5107238574910467,6.3704049160142215,0.5873601162653422,0.34518403475628906,0.5679126913541296,1.0,0
youtube_000576,5,0.5800235628357397,0.5,0.8240685219719325,0.3337434291895329,4.492009500752004,0.3880239221820337,0.7020460424038362,0.6211472542818671,1.0,0
youtube_000577,1,0.3572141673187524,0.5,0.2149911147554562,0.39963841880194406,0.8304047587020458,0.6137710222522712,0.2861026410371043,0.18518034432830116,1.0,0
youtube_000578,3,0.4585038830129575,0.5,0.6077278020735222,0.2661449560789887,2.537016350039486,0.24103243612064784,0.5331158425432398,0.40151640407874467,1.0,0
youtube_000579,8,0.5868574245329155,0.5,0.7782542036715082,0.1283331634222381,3.376114165363204,0.8475751318908782,0.6825558141022119,0.5716904955351131,1.0,0
youtube_000580,1,0.5016630883417255,0.5,0.5427888135911106,0.7077440954594012,4.471366957570902,0.7402839941981424,0.522225950966418,0.5658645376143379,1.0,0
youtube_000581,2,0.5691012836811145,0.5,0.7208708907482079,0.6143160699478023,4.412977279614681,0.6426331801800098,0.6449860872146611,0.5888702313563784,1.0,0
youtube_000582,8,0.47089223093680166,0.5,0.4122265713977925,0.2297376106470571,2.8882168850654653,1.0,0.4415594011672971,0.5657565724447559,1.0,0
youtube_000583,14,0.5057657954916547,0.5,0.46975327310808773,1.0,6.229793862676054,0.9643954327464167,0.4877595342998712,0.5042030120171092,1.0,0
youtube_000584,2,0.4678390182037642,0.5,0.5168506626009319,0.27463722800392887,1.0403108245897275,0.6083995179418421,0.49234484040234805,0.2556407312952804,1.0,0
youtube_000585,1,0.530083494257537,0.5,0.6165704466313089,0.642916054699955,3.507715621640004,0.8955854925196582,0.5733269704444229,0.5704047225941135,1.0,0
