content_id,source,title,released_year,release_era,genre_list,genre_vector,runtime_minutes,imdb_rating_raw,imdb_rating_normalized,meta_score,critical_consensus,no_of_votes,mainstream_appeal,gross_usd,position_in_belief_space,emotional_valence,engagement_potential,quality_signal,novelty,birth_timestep
imdb_00475,real,Jojo Rabbit,2019,2010,"[""Comedy"", ""Drama"", ""War""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",108.0,7.9,0.7666666666666667,58.0,0.58,297918,0.5454040818635818,349555.0,5.072961511228463,0.47285932128927877,0.48493056623521275,0.6733333333333333,1.0,0
imdb_00476,real,Arrival,2016,2010,"[""Drama"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",116.0,7.9,0.7666666666666667,81.0,0.81,594181,0.6975737222092704,100546139.0,0.9367608626739461,0.5601081226187486,0.8571367105464174,0.7883333333333333,1.0,0
imdb_00477,real,Star Wars: Episode VII - The Force Awakens,2015,2010,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",138.0,7.9,0.7666666666666667,80.0,0.8,860823,0.7792841715305806,936662225.0,5.423427568341194,0.4253116085752744,0.7947136072723705,0.7833333333333334,1.0,0
imdb_00478,real,Before Midnight,2013,2010,"[""Drama"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",109.0,7.9,0.7666666666666667,94.0,0.94,141457,0.38123155660982716,8114627.0,6.524298483917372,0.4005071249889815,0.46832791991714706,0.8533333333333333,1.0,0
imdb_00479,real,X-Men: Days of Future Past,2014,2010,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",132.0,7.9,0.7666666666666667,75.0,0.75,659763,0.720650869769413,233921534.0,4.43986274623825,0.7244805647943333,0.8765253785222136,0.7583333333333333,1.0,0
imdb_00480,real,Bir Zamanlar Anadolu'da,2011,2010,"[""Crime"", ""Drama""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",157.0,7.9,0.7666666666666667,82.0,0.82,41995,0.1135479346025646,138730.0,8.63305399228021,0.567846379410022,0.22903990254898862,0.7933333333333333,1.0,0
imdb_00481,real,The Artist,2011,2010,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",100.0,7.9,0.7666666666666667,89.0,0.89,230624,0.4889704010645428,44671682.0,3.237523105127899,0.48132382719516054,0.6312724859915033,0.8283333333333334,1.0,0
imdb_00482,real,Edge of Tomorrow,2014,2010,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",113.0,7.9,0.7666666666666667,71.0,0.71,600004,0.6997233226683002,100206256.0,5.434880830606523,0.5239882809205234,0.7592553007394307,0.7383333333333333,1.0,0
imdb_00483,real,Amour,2012,2010,"[""Drama"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",127.0,7.9,0.7666666666666667,94.0,0.94,93090,0.2890024845360653,6739492.0,4.928350506668089,0.44646216762638374,0.44351290335672594,0.8533333333333333,1.0,0
imdb_00484,real,The Irishman,2019,2010,"[""Biography"", ""Crime"", ""Drama""]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",209.0,7.9,0.7666666666666667,94.0,0.94,324720,0.5643920499928091,7000000.0,4.799404665113183,0.47879067778191803,0.6322550712135632,0.8533333333333333,1.0,0
imdb_00485,real,Un prophète,2009,2000,"[""Crime"", ""Drama""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",155.0,7.9,0.7666666666666667,90.0,0.9,93560,0.29011254332866465,2084637.0,4.771355663990505,0.5363673935068637,0.3523967954178139,0.8333333333333334,1.0,0
imdb_00486,real,Moon,2009,2000,"[""Drama"", ""Mystery"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",97.0,7.9,0.7666666666666667,67.0,0.67,335152,0.5713618866334882,5009677.0,5.214210060018943,0.4376414082619664,0.6315347517040744,0.7183333333333334,1.0,0
imdb_00487,real,Låt den rätte komma in,2008,2000,"[""Crime"", ""Drama"", ""Fantasy""]","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",114.0,7.9,0.7666666666666667,82.0,0.82,205609,0.46366364081533856,2122065.0,6.695917486927399,0.5344241087166043,0.42887953652216876,0.7933333333333333,1.0,0
imdb_00488,real,District 9,2009,2000,"[""Action"", ""Sci-Fi"", ""Thriller""]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",112.0,7.9,0.7666666666666667,81.0,0.81,638202,0.7133272624076082,115646235.0,7.755472472549489,0.5485436915318053,0.7823582409597685,0.7883333333333333,1.0,0
imdb_00489,real,The Wrestler,2008,2000,"[""Drama"", ""Sport""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",109.0,7.9,0.7666666666666667,80.0,0.8,289415,0.539021498518563,26236603.0,4.995499510991685,0.47824681890507437,0.6262863620049622,0.7833333333333334,1.0,0
imdb_00490,real,Jab We Met,2007,2000,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",138.0,7.9,0.7666666666666667,79.0,0.79,47720,0.14171691436121717,410800.0,6.6306321443432665,0.4534896270223395,0.22483311332270567,0.7783333333333333,1.0,0
imdb_00491,real,Boyhood,2014,2010,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",165.0,7.9,0.7666666666666667,100.0,1.0,335533,0.5716123158455537,25379975.0,3.5964661074664352,0.4793225125789784,0.6347847522186372,0.8833333333333333,1.0,0
imdb_00492,real,"4 luni, 3 saptamâni si 2 zile",2007,2000,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",113.0,7.9,0.7666666666666667,97.0,0.97,56625,0.17942994796872658,1185783.0,6.531910905452466,0.42710010131554466,0.2785968323650746,0.8683333333333334,1.0,0
imdb_00493,real,Star Trek,2009,2000,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",127.0,7.9,0.7666666666666667,82.0,0.82,577336,0.6912345658417873,257730019.0,3.4760169523460194,0.5529839130113624,0.7228734006790682,0.7933333333333333,1.0,0
imdb_00494,real,In Bruges,2008,2000,"[""Comedy"", ""Crime"", ""Drama""]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",107.0,7.9,0.7666666666666667,67.0,0.67,390334,0.6049578182193355,7757130.0,7.181319872176264,0.4419728222229536,0.6030801605724403,0.7183333333333334,1.0,0
imdb_00495,real,The Man from Earth,2007,2000,"[""Drama"", ""Fantasy"", ""Mystery""]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",87.0,7.9,0.7666666666666667,79.0,0.79,174125,0.42702949319187994,0.0,9.42128175478648,0.5415104367038787,0.3210182641465449,0.7783333333333333,1.0,0
imdb_00496,real,Letters from Iwo Jima,2006,2000,"[""Action"", ""Adventure"", ""Drama""]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",141.0,7.9,0.7666666666666667,89.0,0.89,154011,0.39997330601718056,13756082.0,4.755832224057216,0.3534875132627901,0.5309052113991358,0.8283333333333334,1.0,0
imdb_00497,real,The Fall,2006,2000,"[""Adventure"", ""Drama"", ""Fantasy""]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",117.0,7.9,0.7666666666666667,64.0,0.64,107290,0.3202948257521746,2280348.0,0.6149130183851828,0.40648474388384165,0.3561383008077643,0.7033333333333334,1.0,0
imdb_00498,real,Life of Pi,2012,2010,"[""Adventure"", ""Drama"", ""Fantasy""]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.0,7.9,0.7666666666666667,79.0,0.79,580708,0.6925182046412354,124987023.0,3.903854133510354,0.2740683737234135,0.7913575962527287,0.7783333333333333,1.0,0
imdb_00499,real,Fantastic Mr. Fox,2009,2000,"[""Animation"", ""Adventure"", ""Comedy""]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",87.0,7.9,0.7666666666666667,83.0,0.83,199696,0.4572318125210057,21002919.0,7.463750268578607,0.23039513358182362,0.5026008735976002,0.7983333333333333,1.0,0
imdb_00500,real,C.R.A.Z.Y.,2005,2000,"[""Comedy"", ""Drama""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",129.0,7.9,0.7666666666666667,81.0,0.81,31476,0.04999721210525247,0.0,6.10615357405049,0.48410897838511274,0.12168358148410117,0.7883333333333333,1.0,0
imdb_00501,real,Les choristes,2004,2000,"[""Drama"", ""Music""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",97.0,7.9,0.7666666666666667,56.0,0.56,57430,0.18254138488797977,3635164.0,5.497827197350059,0.4466147985577349,0.31359471665506355,0.6633333333333333,1.0,0
imdb_00502,real,Iron Man,2008,2000,"[""Action"", ""Adventure"", ""Sci-Fi""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",126.0,7.9,0.7666666666666667,79.0,0.79,939644,0.7985955742296263,318412101.0,7.017336711909678,0.4591082480038835,0.913404963572464,0.7783333333333333,1.0,0
imdb_00503,real,Shaun of the Dead,2004,2000,"[""Comedy"", ""Horror""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",99.0,7.9,0.7666666666666667,76.0,0.76,512249,0.664869457313885,13542874.0,5.968906878496844,0.4547997235167282,0.6897541154024739,0.7633333333333334,1.0,0
imdb_00504,real,Gegen die Wand,2004,2000,"[""Drama"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",121.0,7.9,0.7666666666666667,78.0,0.78,51325,0.15776915571729425,0.0,7.435450374902272,0.16283769297266792,0.20407480330315683,0.7733333333333334,1.0,0
imdb_00505,real,Mystic River,2003,2000,"[""Crime"", ""Drama"", ""Mystery""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",138.0,7.9,0.7666666666666667,84.0,0.84,419420,0.6207993276223454,90135191.0,6.838847353293971,0.5065203593653893,0.7279653532660872,0.8033333333333333,1.0,0
imdb_00506,real,Harry Potter and the Prisoner of Azkaban,2004,2000,"[""Adventure"", ""Family"", ""Fantasy""]","[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",142.0,7.9,0.7666666666666667,82.0,0.82,552493,0.6815397310696095,249358727.0,8.043400905473918,0.5602998676464589,0.6643023507314663,0.7933333333333333,1.0,0
imdb_00507,real,Ying xiong,2002,2000,"[""Action"", ""Adventure"", ""History""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",120.0,7.9,0.7666666666666667,85.0,0.85,173999,0.42686993689173297,53710019.0,5.717592167812509,0.5014574083837584,0.5691562624041558,0.8083333333333333,1.0,0
imdb_00508,real,Hable con ella,2002,2000,"[""Drama"", ""Mystery"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",112.0,7.9,0.7666666666666667,86.0,0.86,104691,0.3148896868283285,9284265.0,6.810518802987909,0.40523421711604085,0.5519270972129866,0.8133333333333334,1.0,0
imdb_00509,real,No Man's Land,2001,2000,"[""Comedy"", ""Drama"", ""War""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",98.0,7.9,0.7666666666666667,84.0,0.84,44618,0.12690213375660409,1059830.0,4.385745853828429,0.5372064167600245,0.28149305826130777,0.8033333333333333,1.0,0
imdb_00510,real,Cowboy Bebop: Tengoku no tobira,2001,2000,"[""Animation"", ""Action"", ""Crime""]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",115.0,7.9,0.7666666666666667,61.0,0.61,42897,0.11823203006143544,1000045.0,3.7970783768819882,0.39178999842711115,0.2713467750567458,0.6883333333333334,1.0,0
imdb_00511,real,The Bourne Identity,2002,2000,"[""Action"", ""Mystery"", ""Thriller""]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",119.0,7.9,0.7666666666666667,68.0,0.68,508771,0.6633677821065118,121661683.0,8.413535280837946,0.6095474643175225,0.7648749225705532,0.7233333333333334,1.0,0
imdb_00512,real,Nueve reinas,2000,2000,"[""Crime"", ""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",114.0,7.9,0.7666666666666667,80.0,0.8,49721,0.15077084894924367,1221261.0,5.432409352645376,0.6246248645079258,0.33818323602806444,0.7833333333333334,1.0,0
imdb_00513,real,Children of Men,2006,2000,"[""Adventure"", ""Drama"", ""Sci-Fi""]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",109.0,7.9,0.7666666666666667,84.0,0.84,465113,0.6435923154257859,35552383.0,6.609761131724758,0.45977861452098273,0.58923276062722,0.8033333333333333,1.0,0
imdb_00514,real,Almost Famous,2000,2000,"[""Adventure"", ""Comedy"", ""Drama""]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",122.0,7.9,0.7666666666666667,90.0,0.9,252586,0.5090203531400213,32534850.0,5.24748002882278,0.4632644897352064,0.5216152908567054,0.8333333333333334,1.0,0
imdb_00515,real,Mulholland Dr.,2001,2000,"[""Drama"", ""Mystery"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",147.0,7.9,0.7666666666666667,85.0,0.85,322031,0.5625591671498679,7220243.0,3.8269686981600715,0.6109049514322176,0.6037084595872922,0.8083333333333333,1.0,0
imdb_00516,real,Toy Story 2,1999,1990,"[""Animation"", ""Adventure"", ""Comedy""]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",92.0,7.9,0.7666666666666667,88.0,0.88,527512,0.671341130765678,245852179.0,5.021965785164802,0.40346608144863977,0.7273788371550033,0.8233333333333334,1.0,0
imdb_00517,real,Boogie Nights,1997,1990,"[""Drama""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",155.0,7.9,0.7666666666666667,85.0,0.85,239473,0.4972695971057639,26400640.0,7.871988035535429,0.3949302174215393,0.6580843416832554,0.8083333333333333,1.0,0
imdb_00518,real,Mimi wo sumaseba,1995,1990,"[""Animation"", ""Drama"", ""Family""]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",111.0,7.9,0.7666666666666667,75.0,0.75,51943,0.16040730480946985,0.0,6.110480148558848,0.40515856600617717,0.2004856633914207,0.7583333333333333,1.0,0
imdb_00519,real,Once Were Warriors,1994,1990,"[""Crime"", ""Drama""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",102.0,7.9,0.7666666666666667,77.0,0.77,31590,0.050794061264044954,2201126.0,1.5770536805390818,0.6803149558099193,0.15416659349959544,0.7683333333333333,1.0,0
imdb_00520,real,True Romance,1993,1990,"[""Crime"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",119.0,7.9,0.7666666666666667,59.0,0.59,206918,0.46506247576076803,12281500.0,4.56951108684769,0.40572137176122036,0.48705432121297465,0.6783333333333333,1.0,0
imdb_00521,real,Trois couleurs: Bleu,1993,1990,"[""Drama"", ""Music"", ""Mystery""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",94.0,7.9,0.7666666666666667,85.0,0.85,89836,0.2811598310031349,1324974.0,8.564587585409424,0.36231768087616856,0.23657066438101673,0.8083333333333333,1.0,0
imdb_00522,real,Jûbê ninpûchô,1993,1990,"[""Animation"", ""Action"", ""Adventure""]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",94.0,7.9,0.7666666666666667,79.0,0.79,34529,0.07040174451989857,0.0,4.572406276300088,0.5568627469056185,0.15053476984779351,0.7783333333333333,1.0,0
imdb_00523,real,Carlito's Way,1993,1990,"[""Crime"", ""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",144.0,7.9,0.7666666666666667,65.0,0.65,201000,0.45866644877977364,36948322.0,1.3990426165316387,0.6013591477310619,0.5698739257683808,0.7083333333333334,1.0,0
imdb_00524,real,Edward Scissorhands,1990,1990,"[""Drama"", ""Fantasy"", ""Romance""]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",105.0,7.9,0.7666666666666667,74.0,0.74,447368,0.635018268988193,56362352.0,8.786097770845087,0.5123057113653247,0.6764087980820322,0.7533333333333334,1.0,0
imdb_00525,real,My Left Foot: The Story of Christy Brown,1989,1980,"[""Biography"", ""Drama""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",103.0,7.9,0.7666666666666667,97.0,0.97,68076,0.22002485148223652,14743391.0,6.364785019625585,0.36459714304862534,0.4627965341460035,0.8683333333333334,1.0,0
imdb_00526,real,Crimes and Misdemeanors,1989,1980,"[""Comedy"", ""Drama""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",104.0,7.9,0.7666666666666667,77.0,0.77,54670,0.17168554701089808,18254702.0,4.859974282374399,0.4914036461016569,0.4461126324071146,0.7683333333333333,1.0,0
imdb_00527,real,The Untouchables,1987,1980,"[""Crime"", ""Drama"", ""Thriller""]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",119.0,7.9,0.7666666666666667,79.0,0.79,281842,0.5331770949466349,76270454.0,4.2571645278358625,0.6271855320111028,0.6369815307780645,0.7783333333333333,1.0,0
imdb_00528,real,Hannah and Her Sisters,1986,1980,"[""Comedy"", ""Drama""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",107.0,7.9,0.7666666666666667,90.0,0.9,67176,0.21709140172143562,40084041.0,7.1647038595834704,0.39565830586581563,0.3300300156686628,0.8333333333333334,1.0,0
imdb_00529,real,Brazil,1985,1980,"[""Drama"", ""Sci-Fi""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",132.0,7.9,0.7666666666666667,84.0,0.84,187567,0.4434203819721236,9929135.0,3.916033199547615,0.6001774417335923,0.5620260755776368,0.8033333333333333,1.0,0
imdb_00530,real,This Is Spinal Tap,1984,1980,"[""Comedy"", ""Music""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",82.0,7.9,0.7666666666666667,92.0,0.92,128812,0.36059123669441256,188751.0,7.296512849031977,0.2710583618044663,0.39166928622790914,0.8433333333333334,1.0,0
imdb_00531,real,A Christmas Story,1983,1980,"[""Comedy"", ""Family""]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",93.0,7.9,0.7666666666666667,77.0,0.77,132947,0.3675556823598487,20605209.0,6.0843905714485125,0.19971023232600335,0.5227715727745076,0.7683333333333333,1.0,0
imdb_00532,real,The Blues Brothers,1980,1980,"[""Action"", ""Adventure"", ""Comedy""]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",133.0,7.9,0.7666666666666667,60.0,0.6,183182,0.4382061857390284,57229890.0,5.4893638509747,0.4141148633577317,0.629071827587325,0.6833333333333333,1.0,0
imdb_00533,real,Manhattan,1979,1970,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",96.0,7.9,0.7666666666666667,83.0,0.83,131436,0.36503619470707926,45700000.0,5.291029610671191,0.40285338271811777,0.4711800746307034,0.7983333333333333,1.0,0
imdb_00534,real,All That Jazz,1979,1970,"[""Drama"", ""Music"", ""Musical""]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",123.0,7.9,0.7666666666666667,72.0,0.72,28223,0.02595288286030168,37823676.0,4.650063926571644,0.2247392742255589,0.42079740943732785,0.7433333333333334,1.0,0
imdb_00535,real,Dawn of the Dead,1978,1970,"[""Action"", ""Adventure"", ""Horror""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",127.0,7.9,0.7666666666666667,71.0,0.71,111512,0.3288022234165899,5100000.0,7.0912802404185316,0.684331005545423,0.39465475509185766,0.7383333333333333,1.0,0
imdb_00536,real,All the President's Men,1976,1970,"[""Biography"", ""Drama"", ""History""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",138.0,7.9,0.7666666666666667,84.0,0.84,103031,0.3113667041368693,70600000.0,3.2693143357963317,0.3402316279239138,0.5475839448493495,0.8033333333333333,1.0,0
imdb_00537,real,La montaña sagrada,1973,1970,"[""Adventure"", ""Drama"", ""Fantasy""]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",114.0,7.9,0.7666666666666667,76.0,0.76,37183,0.08672381363598802,61001.0,1.7561497463395814,0.5251583461920184,0.08170403318007415,0.7633333333333334,1.0,0
imdb_00538,real,Amarcord,1973,1970,"[""Comedy"", ""Drama"", ""Family""]","[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",123.0,7.9,0.7666666666666667,79.0,0.79,39897,0.10225184080294529,0.0,6.228880245784949,0.14179250894129558,0.13483787011826462,0.7783333333333333,1.0,0
imdb_00539,real,Le charme discret de la bourgeoisie,1972,1970,"[""Comedy""]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",102.0,7.9,0.7666666666666667,93.0,0.93,38737,0.09574832899375887,198809.0,6.262476656134296,0.2370747379916665,0.28235412987122555,0.8483333333333334,1.0,0
imdb_00540,real,"Aguirre, der Zorn Gottes",1972,1970,"[""Action"", ""Adventure"", ""Biography""]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",95.0,7.9,0.7666666666666667,79.0,0.79,52397,0.16232544033873386,0.0,5.960482305023533,0.3317492145679385,0.2043502730531978,0.7783333333333333,1.0,0
imdb_00541,real,Harold and Maude,1971,1970,"[""Comedy"", ""Drama"", ""Romance""]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",91.0,7.9,0.7666666666666667,62.0,0.62,70826,0.22875365153944752,0.0,5.815456739236078,0.3005683093575505,0.29924832118030836,0.6933333333333334,1.0,0
imdb_00542,real,Patton,1970,1970,"[""Biography"", ""Drama"", ""War""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",172.0,7.9,0.7666666666666667,91.0,0.91,93741,0.2905385474785122,61700000.0,4.358919243324904,0.5364799387553821,0.5054761919923405,0.8383333333333334,1.0,0
imdb_00543,real,The Wild Bunch,1969,1960,"[""Action"", ""Adventure"", ""Western""]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",145.0,7.9,0.7666666666666667,97.0,0.97,77401,0.2483207984777292,12064472.0,6.5749654087710505,0.5023285366306863,0.41463317061939853,0.8683333333333334,1.0,0
imdb_00544,real,Night of the Living Dead,1968,1960,"[""Horror"", ""Thriller""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",96.0,7.9,0.7666666666666667,89.0,0.89,116557,0.3385553038651222,89029.0,4.908883746490918,0.7797297944841588,0.3965788391203825,0.8283333333333334,1.0,0
imdb_00545,real,The Lion in Winter,1968,1960,"[""Biography"", ""Drama"", ""History""]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",134.0,7.9,0.7666666666666667,79.0,0.79,29003,0.031961752499916465,22276975.0,4.025772878369644,0.37059854362292843,0.29642698991194644,0.7783333333333333,1.0,0
